id,name
N1KqgICr1L8,"20-24 Years, Fisher Folk, Female"
yYUE6RqtnyE,"20-24 Years, Fisher Folk, Male"
ir1yZ3gwuq4,"20-24 Years, Inmates, Female"
Y7taCcIk7k2,"20-24 Years, Inmates, Male"
EynzwGFadUR,"20-24 Years, M"
aqj7xj4GnPM,"20-24 Years, Male"
GFh2Bue6iwS,"20-24 Years, Male"
KsH6IjmW1rp,"20-24 Years, Male"
PaG9csZh5zR,"20-24 Years, Male"
z2FRBjPpwVI,"20-24 Years, Male"
sOHVlbfo2u9,"20-24 Years, Truckers, Female"
Gdl1hHjGGzv,"20-24 Years, Truckers, Male"
aKxMizf1bgv,"20-24,  M"
r1APqBvdVfl,"20-24, F"
tI0dk1b4kPs,20-24yrs
S1MJYJfRdn1,"20-24yrs, F"
jBDvyRjB66J,"20-24yrs, M"
gcVpRE02968,20. Karura Focal Area Development Group
gcVpRE03086,2010 Njiku
gcVpRE02969,21.  New Hope Cbo
gcVpRE02970,22. Status Of Hope Hiv/Aids
gcVpRE02971,23. Tetemesha Cbo
gcVpRE02972,24. Kanyariri Social Life Programme Group
lBMSm0aBgXs,25 - 34kgs
A0Fovd0tdP1,"25 -29 Years,  Female"
syY0CWVWTod,"25 -29 Years,  Female"
YwVBW0hSUF8,"25 -29 Years,  Female"
JZv73RGre2C,"25 -29 Years,  M"
qRDtt6efZv0,"25 -29 Years, DC'S, Female"
ZTmVyzYfMVj,"25 -29 Years, DC'S, Male"
cOPs5h50qCi,"25 -29 Years, F"
wQhw7XFBB0o,"25 -29 Years, F"
sr8mCqB2zc3,"25 -29 Years, Fisher Folk, Female"
ie1otvt0Edr,"25 -29 Years, Fisher Folk, Male"
IeR7QXS9Ugz,"25 -29 Years, Inmates, Female"
q2MqvCsbh0v,"25 -29 Years, Inmates, Male"
Q2pltygW1wL,"25 -29 Years, M"
Gj9LicCQJmt,"25 -29 Years, Male"
SN3oHxnPrql,"25 -29 Years, Male"
VPvUeTwNFI2,"25 -29 Years, Male"
ypiIbdLBKDR,"25 -29 Years, Truckers, Female"
PR3qHjJuQvm,"25 -29 Years, Truckers, Male"
C4glEQ7JqMI,25 to <30 kg
Q9AMFcm1wVN,25 to <30 kg
vl8Swlh26fm,25+yrs
HlFzCSip1te,"25+yrs, Female"
CbHPjpgsMT0,"25+yrs, Male"
pFpRaqBWsp9,"25-29yrs, F"
wlU1ZJZItxT,"25-29yrs, M"
ymUuvLjWL5k,"25-30 yrs, Female"
wd81pJR3DHd,"25-30 yrs, Male"
FdRbTtJCPNZ,"25-34 Years, Female, New"
nfFrx9kddQW,"25-34 Years, Female, Revisits"
FE99ZPWJGCn,"25-34 Years, Male, New"
Mg5QcS6W9uQ,"25-34 Years, Male, Revisits"
LrT8xRTEKxe,25-34 yrs
UmX52ceu5Ix,25-34 yrs
arU2Ro7ZO5x,"25-34 yrs,  Female"
ggLT5cLzb8r,"25-34 yrs,  Female"
gqw8GCkhMwf,"25-34 yrs,  Female"
m00TB6nbolE,"25-34 yrs,  Female"
NqHOsuariUy,"25-34 yrs,  Female"
RPHWeIWBAkg,"25-34 yrs,  Female"
sXNTxsrE7AV,"25-34 yrs,  Female"
WkVE75mPzfp,"25-34 yrs,  Female"
wpuh9tAz0aH,"25-34 yrs,  Female"
g6eOWUrsZRD,"25-34 yrs, F"
AF69lyWwg3a,"25-34 yrs, Female"
E7H4x57Sex0,"25-34 yrs, Female"
JbF0JTkVa4D,"25-34 yrs, Female"
WKKv51jdi7P,"25-34 yrs, Female"
yiR7PbNOTSv,"25-34 yrs, Female"
ZlAlLmbVO9k,"25-34 yrs, M"
abkIB7VM1TK,"25-34 yrs, Male"
BnienBJ8d6j,"25-34 yrs, Male"
cl3uRgkp49h,"25-34 yrs, Male"
gAi0NzxHFc9,"25-34 yrs, Male"
gB4uZXZXq7Q,"25-34 yrs, Male"
gmA4480xMlz,"25-34 yrs, Male"
IcY7NMAtbZB,"25-34 yrs, Male"
LEIuywmQsCz,"25-34 yrs, Male"
MaDsvTQvxUJ,"25-34 yrs, Male"
nr9i3v0PeBO,"25-34 yrs, Male"
TaDBGV1sPN5,"25-34 yrs, Male"
Y6wGlqITfw1,"25-34 yrs, Male"
H8Xv6bkG1sK,25-35
gVnIpfiEjnG,"25-35, F"
x4bdfcs1Eyf,"25-35, M  "
FqagtL5h8ni,25-49 Years
TdjyRb2ZVP2,25-49 Years
JCsDCJBl2i3,"25-59 Years ,  M"
Mq8znwGTuu8,"25-59 Years , F"
PpVsIwsbaDQ,"25-59 Years , I"
gcVpRE02973,25. Muthure Organisaed Yoth Group
gcVpRE02974,26. Victory Of Hope Cbo
gcVpRE02975,27. Fountain Of Joy
gcVpRE02976,28. Nyathuna Plwas Cbo
gcVpRE02977,29. Ndumbu-Ini Cbo
gcVpRE02797,2M Gakaga Cbo
B4gIWbNNUFc,2nd Dose
sxRbp9TAHeA,3
d96uJFWTo1M,30 to 35 kg
zDw0VkCe2JH,30 to 35 kg
prcVDlLNcqD,"30+ Years, DC'S, Female"
fiXj2aw6WIv,"30+ Years, DC'S, Male"
EquxHk8sD78,"30+ Years, Fisher Folk, Female"
PM1Dt3M8iBA,"30+ Years, Fisher Folk, Male"
oD96vi5S28i,"30+ Years, Inmates, Female"
b35zYoZdVGp,"30+ Years, Inmates, Male"
czHeCB7uQ0w,"30+ Years, Truckers, Female"
wSI3uXOeAGP,"30+ Years, Truckers, Male"
lWm1mAyb1BO,"30- 34,  M"
pv0qe0IIajA,"30- 34, F"
pO2SvzACaDr,"30- 39 Yrs,  Female"
rjxo9t7jxhg,"30- 39 Yrs,  Male"
JeXuWuCagui,"30- 39 Yrs, Female"
L8OosUZdkUW,"30- 39 Yrs, Male"
cz2H9zapZcJ,"30-34yrs,  Female"
NGchxQzzPZK,"30-34yrs,  Female"
YidjIRA6ViC,"30-34yrs,  Female"
rXpvYX2OPsQ,"30-34yrs, F"
yEbmJElAAbu,"30-34yrs, F"
QmsiZ1EejuX,"30-34yrs, M"
zKnEeKxDvVv,"30-34yrs, M"
JhfAAQ9U7l1,"30-34yrs, Male"
ktWRFvjyNJ1,"30-34yrs, Male"
qUqonENuhFb,"30-34yrs, Male"
gcVpRE02978,30. Nyathuna Sub-Location Churches Alliance (Nyachwa)
gcVpRE02979,31. Rocker Theatre Cbo
gcVpRE02980,32. Githunguri Gia Gicamu
gcVpRE02981,33. King`Eero Volunteers Hiv/Aids Cbo
gcVpRE02982,34. Kamuruga Cbo
pKJ85pcNKuw,35 - 45
D7GeTJKDFQa,"35 - 45, F"
wM9T6slu124,"35 - 45, M  "
h7bCRHHqcGp,35 to <60 kg
Uza8eELFYQi,35+ kg
abmGKYBTUWU,35+ kgs
JCjh4og2SIF,"35- 39,  M"
wfACTshkycV,"35- 39, F"
xnYdtiToUN2,35-39 yrs
EtBD4fvgzRJ,"35-39yrs,  Female"
kvnty1qnzEI,"35-39yrs,  Female"
ZZehUf75m6N,"35-39yrs,  Female"
FSqQEA97h2I,"35-39yrs, F"
otSgl6XKuM5,"35-39yrs, F"
hUAyZiSNrfX,"35-39yrs, M"
P31xx2r453n,"35-39yrs, M"
ivanAG5VJbS,"35-39yrs, Male"
kvlsQvwfGtl,"35-39yrs, Male"
slCZz3xZMvf,"35-39yrs, Male"
e4NdOE0fZwq,"35-44 yrs,  Female"
eljgz5nqRDg,"35-44 yrs,  Female"
FQQLG6PB4eo,"35-44 yrs,  Female"
HZ13iFaI4ak,"35-44 yrs,  Female"
j9mmIDZit4v,"35-44 yrs,  Female"
LM7NHOtcwd6,"35-44 yrs,  Female"
Qst0f4IXp7w,"35-44 yrs,  Female"
TGASYytyswz,"35-44 yrs,  Female"
wEl0wRqbtmg,"35-44 yrs,  Female"
ppw89viJsQm,"35-44 yrs, F"
CS8uDcWL0b6,"35-44 yrs, Female"
ehetRb4Ay2T,"35-44 yrs, Female"
Iorqm1tvckG,"35-44 yrs, Female"
jyo6GKpwfss,"35-44 yrs, Female"
qsdZcWt3WYo,"35-44 yrs, Female"
r5VV8KQkAUG,"35-44 yrs, M"
d1j6HUJkxoT,"35-44 yrs, Male"
dJ5ww3FjTYn,"35-44 yrs, Male"
HQOPJjzMsdP,"35-44 yrs, Male"
iluNRbhmSLo,"35-44 yrs, Male"
INrUkoMBdYP,"35-44 yrs, Male"
OxMPIxhMhRv,"35-44 yrs, Male"
R2oqIsFMwF4,"35-44 yrs, Male"
sp3fN6gl3wh,"35-44 yrs, Male"
uDGi8kyDgMc,"35-44 yrs, Male"
vE9eZ0P6UYG,"35-44 yrs, Male"
W3jQlWpKKiY,"35-44 yrs, Male"
XaZSVYGtjei,"35-44 yrs, Male"
XdJoea4cHHA,35-55 Years
q04AhBOLQ7V,"35-64 Years, Female, New"
n7XRPIGbHp7,"35-64 Years, Female, Revisits"
vdnV0CRugTx,"35-64 Years, Male, New"
iZX4ZP7FCot,"35-64 Years, Male, Revisits"
gcVpRE02983,35. Day Break Youth Organization
KLj1Gd9QPwh,36-60 years
ayELId96pbY,"36-60 years, Female"
Q2uWx5c1iP9,"36-60 years, Male"
gcVpRE02984,36. A.C.K Gathiga
gcVpRE02985,37. A.C.K Kirangari Hiv/Aids Care And Cbo
gcVpRE02986,38. A.C.K Mwimuto
gcVpRE02987,39. Nyumba Nene Cbo
gcVpRE02450,3Gm Rocket Stoves Builders Cbo
kYl7YY5qICB,"3HP, Female"
gv6jFH2snuN,"3HP, Male"
PNqXqiaGZEC,"3RH, Female"
XtPcHCfVLKS,"3RH, Male"
ZY8KS758qb2,3U's Welfare SHG
Qzjct1emaaj,3rd Dose
bx9WN7vsRE0,4
deQiIXZD09B,4
hpTua9uH2Nb,"40- 44,  M"
VClrSkWxy1g,"40- 44, F"
C0ktWUEGQ9p,"40- 49 Yrs,  Female"
Q4ELhtP2F2A,"40- 49 Yrs,  Male"
n9zyRCTNmpF,"40- 49 Yrs, Female"
Rk8yvlXefXu,"40- 49 Yrs, Male"
GleQ4obRMk0,"40-44yrs,  Female"
yIhZjVf4a39,"40-44yrs,  Female"
zgDAQEepsOW,"40-44yrs,  Female"
fgFyBimMV1I,"40-44yrs, F"
zwPuzGS1kA3,"40-44yrs, F"
KSQLMMPZw7X,"40-44yrs, M"
M2MjVOJE0qy,"40-44yrs, M"
r3ZA1dQiSL7,"40-44yrs, Male"
Rq0uZ4uDRxy,"40-44yrs, Male"
y66zMG385OF,"40-44yrs, Male"
BOlkmyThYPV,40-55 yrs
E13xbxLFXbN,40-75yrs
gcVpRE00095,40. Better Poverty Eradication Organization
gcVpRE02988,41. Sarit Cbo
Egd4FjQrgDb,45 - 55
F4aAJxbU3Np,"45 - 55, F"
KMGJlmXh7fa,"45 - 55, M  "
I42QbDPIIx8,"45+ yrs, A"
temyZDtqlZe,"45+ yrs, D"
ciAjt7luGlW,"45-49,  M"
HgnGcsq0r8x,"45-49, F"
K4qs4dvNXqs,"45-49yrs,  Female"
rJ4O9R06lHV,"45-49yrs,  Female"
yKg6oFHaitU,"45-49yrs,  Female"
njrzpmuaurc,"45-49yrs, F"
V35AXuBCAC6,"45-49yrs, F"
DTpx20ooKjF,"45-49yrs, M"
rGWVvx4WQyb,"45-49yrs, M"
GtFcwhfvZvo,"45-49yrs, Male"
kMqQwhMP6Wm,"45-49yrs, Male"
PQmgdGBQJeQ,"45-49yrs, Male"
xuvR3V5eYVW,45-54 yrs
BSQg4PS3u3u,"45-54 yrs,  Female"
fZu717dQPYR,"45-54 yrs,  Female"
L4ifnyviJNr,"45-54 yrs,  Female"
MtbUeLj1NCY,"45-54 yrs,  Female"
NtzEOZBTLo4,"45-54 yrs,  Female"
Pn5GiLpdXsj,"45-54 yrs,  Female"
soAt9rA5fCj,"45-54 yrs,  Female"
sy34q771dTo,"45-54 yrs,  Female"
zt2G8XR9ZaH,"45-54 yrs,  Female"
ePIPTGN08C1,"45-54 yrs, F"
lOrkdCvFG4Y,"45-54 yrs, Female"
MvS6FkE9PHa,"45-54 yrs, Female"
Ni64mDgnonh,"45-54 yrs, Female"
Nu1zmQetTxh,"45-54 yrs, Female"
YwnKtiM1qao,"45-54 yrs, Female"
Bhcon9Mwf1x,"45-54 yrs, M"
CHRuq5phnK1,"45-54 yrs, Male"
Cr3uRZGeV6A,"45-54 yrs, Male"
gGbhOYlCoYf,"45-54 yrs, Male"
gScQO7cjF8g,"45-54 yrs, Male"
jqHVjUh5FHe,"45-54 yrs, Male"
Q95hCmBQzPZ,"45-54 yrs, Male"
QxhIJMplGEq,"45-54 yrs, Male"
rhhWAigXAXW,"45-54 yrs, Male"
SLTBJ97hivb,"45-54 yrs, Male"
sMa3uqiassq,"45-54 yrs, Male"
wTrkUjGOhk7,"45-54 yrs, Male"
ydxewrwl1Wq,"45-54 yrs, Male"
gcVpRE00480,48 Shg
gcVpRE00302,4A Ugenya Women Group
gcVpRE02785,4K Plwhas Cbo
kHFI1LYOvZF,4th Dose
gfe2ojh2RVl,5
k2avfl03699,5
gU2k5YAKggE,"5 - 12yrs, Female"
zamkjkDoH0G,"5 - 12yrs, Male"
LGF6iqCIERd,5 -14 kgs
lALCHrXxxvr,5 to <10 kg
ROtgmUQDAzY,5 to <10 kg
Tov0OPAOSCd,"5-14 Years,  Female"
siTRYT1HN31,"5-14 Years,  Male"
C4ZiUypPeIM,5-14 Yrs
IQg0MO8WPEc,"5-14 Yrs,  Female"
OEOMXuIx3FQ,"5-14 Yrs, Male"
JpHiJ9DJmAQ,"5-14 yrs,  Female"
J7JxRGU1tsc,"5-14 yrs, A"
hr8MvNPnOO5,"5-14 yrs, D"
n3QHo3xh5a9,"5-14 yrs, Male"
SBnrrIr0PmE,"5-14 yrs, Male"
oro2RfSwXDe,5-14yrs
a3bri7FbJqx,5-15 years
DlSAj02yatp,5-15 years
i4zs4w39Sa7,5-15 years (Negative)
kHd8JrKQhON,5-15 years (Negative)
l0r3GuvhYJs,5-15 years (Negative)
mGmZUSINJZZ,5-15 years (Negative)
UqOvqilRH4Z,5-15 years (Negative)
OppRajFe27g,5-15 years (Positive)
REy4UfXgHIL,5-15 years (Positive)
riUYcABivYW,5-15 years (Positive)
sjFEWBXbNFc,5-15 years (Positive)
tmCyVIhTGHr,5-15 years (Positive)
PJ3EHSDioAU,5-15 yrs
ffVheqj92lv,5-16 yrs
MXjsqi923Zj,5-19 yrs
VeVLdOkopZe,5-19 yrs
RAgZQ8P3VQc,"5-59 Years, Female"
uGyC3lJJZYm,"5-59 Years, Male"
IQZecp7yKyB,"5-9 ,  M"
HD7WPo2Zuy6,"5-9 , F"
aKHI6LtMGqR,"5-9 yrs,  Female"
cXoYd9hcYqj,"5-9 yrs,  Female"
F4tB4NCggNM,"5-9 yrs,  Female"
I5cBj3Z7vlU,"5-9 yrs,  Female"
jgVcFUZugur,"5-9 yrs,  Female"
jk1Rf2SALhT,"5-9 yrs,  Female"
pU3xyuUFRzG,"5-9 yrs,  Female"
Qb48Ekv2wR9,"5-9 yrs,  Female"
RO4XvJzRECv,"5-9 yrs,  Female"
XDU1Bi82Hgl,"5-9 yrs, F"
bZeYPFHGZmG,"5-9 yrs, Female"
sY9q8kOKrIP,"5-9 yrs, Female"
VkbPnnESpyl,"5-9 yrs, Female"
VO0cIYYdo51,"5-9 yrs, Female"
wDpqlqJDWci,"5-9 yrs, Female"
ZBKfkjMF8TE,"5-9 yrs, M"
bhES3gxW7gX,"5-9 yrs, Male"
dcjnCxmpg4N,"5-9 yrs, Male"
eWbCkKjE86t,"5-9 yrs, Male"
f6Jo6fkB3ya,"5-9 yrs, Male"
irbk3rFtJz0,"5-9 yrs, Male"
kHuIMo2B5U5,"5-9 yrs, Male"
MUl1fTLxPna,"5-9 yrs, Male"
r3FyTzcodOe,"5-9 yrs, Male"
rv00NUcyo1C,"5-9 yrs, Male"
uFw5Q4jsBE5,"5-9 yrs, Male"
urrB2h0ULnD,"5-9 yrs, Male"
YSXgxXeBIAp,"5-9 yrs, Male"
c5Xrqf6h3I5,50 Yrs and above
o5wFoYOOApk,50 Yrs and above
QxeQlVjE8M5,50 Yrs and above
Ctt6fvQPv77,"50 Yrs and above,  Female"
s7XbMKzoAl5,"50 Yrs and above, Male"
G3U9CE8j1fu,50 years and above
ZQbsoEFjT17,"50- 54,  M"
LFtuFG62ZYJ,"50- 54, F"
Ylyxct07kfD,"50- 59 Yrs,  Female"
C1svC21nOLf,"50- 59 Yrs,  Male"
nO7v31hREQx,"50- 59 Yrs, Female"
VVrudB69Dk0,"50- 59 Yrs, Male"
c5LKWMJ3M6E,"50-54yrs,  Female"
Sf6S7pfd6Vq,"50-54yrs,  Female"
ssAYlDHkqZD,"50-54yrs,  Female"
g4ZTOtOaTjs,"50-54yrs, F"
mm6M4XGmGak,"50-54yrs, F"
d53ycKDNKYp,"50-54yrs, M"
n7xBu5PJgiG,"50-54yrs, M"
LWi8CWu9mBS,"50-54yrs, Male"
PMFrJzYHjVa,"50-54yrs, Male"
UYuv2DWzkKF,"50-54yrs, Male"
TMGp389V8pZ,55+
IWjT8EE7a5u,"55+, F"
hsgnO0aLtTH,"55+, M  "
mwOADXSXFxU,"55- 64 ,  M"
cbfbJbqDhEl,"55- 64 , F"
S9akaamX3Jo,"55-59yrs,  Female"
uv4gRf1E9pi,"55-59yrs,  Female"
Xa8VvBKTBY6,"55-59yrs,  Female"
LSLTmeWMNp5,"55-59yrs, F"
pDgxHVEoO7Q,"55-59yrs, F"
T624qXtpZOe,"55-59yrs, M"
xML219HViHV,"55-59yrs, M"
E3LxuzkBcIz,"55-59yrs, Male"
LBS5fGwphFY,"55-59yrs, Male"
XMVhOWyRJUm,"55-59yrs, Male"
mmKzHZjLWQP,55-64 yrs
ZiuHZWl2NPe,55-64 yrs
CBrSHJsdMlC,"55-64 yrs,  Female"
du61QRF0JZb,"55-64 yrs,  Female"
MkEbvqOddHV,"55-64 yrs,  Female"
nsOXbsFGmXL,"55-64 yrs,  Female"
nyP6y77xivn,"55-64 yrs,  Female"
oIglqX6PtqV,"55-64 yrs,  Female"
ty7tPdJle9p,"55-64 yrs,  Female"
yTaatpL7wE2,"55-64 yrs,  Female"
z3LvjaFPGUy,"55-64 yrs,  Female"
MlP8UmeTtS7,"55-64 yrs, F"
e92jOa5i85O,"55-64 yrs, Female"
prFMvMjcymC,"55-64 yrs, Female"
QErzdbSEBRJ,"55-64 yrs, Female"
SYdNiBM503T,"55-64 yrs, Female"
uEVgiK0TY4w,"55-64 yrs, Female"
RYmHjCLU2CB,"55-64 yrs, M"
cSyUbQTzqIF,"55-64 yrs, Male"
g7LWU7PvRGN,"55-64 yrs, Male"
iaUj9pK3dzq,"55-64 yrs, Male"
jUvErLiK08O,"55-64 yrs, Male"
KWqiw4ngFql,"55-64 yrs, Male"
PoVsCW739E8,"55-64 yrs, Male"
Rb9tCtf2P4j,"55-64 yrs, Male"
T4r4vRvgY88,"55-64 yrs, Male"
TXPXayU2GKP,"55-64 yrs, Male"
WfMlcoE91SI,"55-64 yrs, Male"
wpe7t5QjkfH,"55-64 yrs, Male"
ZDdBS7me0n9,"55-64 yrs, Male"
FL2Kwslx3EH,56 years Plus
MCjWEzxjm9Z,56-74 yrs
bDpNdi5FT9T,"5<16 yrs,  Female"
keDGB7ipfSy,"5<16 yrs,  Female"
BQ1k07JGAHZ,"5<16 yrs, Male"
kd0FPFnQwOQ,"5<16 yrs, Male"
WmSjcUiJumX,5th Dose
LYtrw57h7QP,6
mJvL38FRIZi,"6- 14 Years,  Female"
YldriK0J6kX,"6- 14 Years, Male"
KoZH7L0WKIj,"6-10 yrs, Female D"
NgL5ao7nOtr,"6-10 yrs, Female D"
lsfqiDG6TUd,"6-10 yrs, Male d"
U0E2jujv0Cz,"6-10 yrs, Male d"
u8oQ4VIBjT3,"6-12 Years,  M"
SDLQNIJUw4f,"6-12 Years, F"
qkCPL7voNQM,"6-12 Years, I"
E2ePmtEipm1,6-18 Years
yepz5oYiZsq,"6-18 Years, Female"
ZODum1CPVje,"6-18 Years, Male"
WMDpVpEQ7ik,60 kg+
DZPIRdx3WiN,60+ Years
qT4C5DO6Jcr,"60+ Years,  M"
Jm22jQkjAun,"60+ Years, F"
oVB5MmjoTED,"60+ Years, F"
sYUYGmPFwQc,"60+ Years, Female"
I0rVPVLlbXU,"60+ Years, I"
vmmWK9K8Qe1,"60+ Years, M  "
VghORdqEVGa,"60+ Years, Male"
bJPVpfU6bEh,"60- 69 Yrs,  Female"
lK6hp4YmNbE,"60- 69 Yrs,  Male"
BRG98TMihbN,"60-64yrs,  Female"
MikJY0jnFn7,"60-64yrs,  Female"
QnoFOpGuLHX,"60-64yrs,  Female"
p6RABcYo1i0,"60-64yrs, F"
wSyFsWt7DRI,"60-64yrs, F"
mZAL5WxMhKS,"60-64yrs, M"
ZwlfT9ZWDZr,"60-64yrs, M"
kKjWo1BAWG6,"60-64yrs, Male"
RFLTTivtq3o,"60-64yrs, Male"
rHi57N4haFQ,"60-64yrs, Male"
XIQ1SeOshtt,"65  yrs, F"
SmT8oQ5DBTn,"65  yrs, Female"
DqxmUcaZ8FL,"65  yrs, M"
QrVKRFViire,"65  yrs, Male"
exYUulGr9S8,"65 Years and above, Female, New"
JLKljXW2FtJ,"65 Years and above, Female, Revisits"
C6mJaoRjHrP,"65 Years and above, Male, New"
fH2LDYKXQLn,"65 Years and above, Male, Revisits"
LdEMxWIQf0k,"65+ ,  M"
ISw5Cygbm7f,"65+ , F"
GjJYEjefDrr,"65+ yrs,  Female"
jT3oYThIlkQ,"65+ yrs,  Female"
KaPQXCKv6vc,"65+ yrs,  Female"
OIix1liDUKQ,"65+ yrs,  Female"
pyd7QBARr8E,"65+ yrs,  Female"
svTi687DtMv,"65+ yrs,  Female"
U7ar8409Obu,"65+ yrs,  Female"
VXGCxk2m6gI,"65+ yrs,  Female"
x1X4FGQqqx4,"65+ yrs,  Female"
OE6F1RuCC6h,"65+ yrs, Female"
qqrDJ2DwhT2,"65+ yrs, Female"
ueV9NtglX1t,"65+ yrs, Female"
xRYcEb5nPBz,"65+ yrs, Female"
zffskNSAn3y,"65+ yrs, Female"
d4d5fVsYRVM,"65+ yrs, Male"
FAKNm6EmY2F,"65+ yrs, Male"
fuAu0DN3qiK,"65+ yrs, Male"
gJsLmttEyyf,"65+ yrs, Male"
lz8DcSr31aA,"65+ yrs, Male"
MnN4MzFTYuA,"65+ yrs, Male"
PvXMT1eAdtl,"65+ yrs, Male"
R8LGDiwBdj5,"65+ yrs, Male"
SfRcFmkZA3d,"65+ yrs, Male"
Tm20Uhj9WKm,"65+ yrs, Male"
xxtH2SS71J1,"65+ yrs, Male"
YtWVtte8ni1,"65+ yrs, Male"
RSmIZI1R62V,65-75 yrs
j8VYzS048ix,"6H, Female"
tPD9OKDouYs,"6H, Male"
SiVHjgnH1p1,"70+ Yrs,  Female"
e6LipuDAyST,"70+ Yrs,  Male"
dam9TMJdZ5s,749 Total Isolates
KUy8nvmVVF2,75+yrs
fJXvzwsjETC,751_NK
UTTzAxNTKtm,751_No
yVYqreHYU8q,751_No
Py6gFedDbBe,751_Yes
U2xjqZYwbEi,751_Yes
uP6QO1D8jCr,"< 10 Yrs,  Female"
EullYEEPWOP,"< 10 Yrs,  Male"
qQWZ2AlBCbv,"< 16 Yrs, Female D"
mmHNqyj9Z59,"< 16 Yrs, Male d"
j6fkKnPByyc,< 5 yrs
NYsyqAssZ0J,< 5 yrs
SBZ670uVABW,< 5 yrs
X9oaxutlbKk,< 5 yrs
buxUlSuv4pO,"< 5 yrs,  Female"
fRG8Kq8DKNg,"< 5 yrs,  Female"
KLkaKPIwRCb,"< 5 yrs, < 5 yrs, < 5 yrs"
uPx9JjXUkyz,"< 5 yrs, < 5 yrs, < 5 yrs"
F1lNz2hHPAV,"< 5 yrs, >5 yrs, < 5 yrs, >5 yrs, < 5 yrs, >5 yrs"
TlVYugEWvPF,"< 5 yrs, >5 yrs, < 5 yrs, >5 yrs, < 5 yrs, >5 yrs"
eEbWx72xgGq,"< 5 yrs, Male"
S7qkG7CkY2O,"< 5 yrs, Male"
ieuodyY5ybC,<1 Years
fQaGWZ8R25L,"<1 yr, Female"
Z9cc22tdFtK,"<1 yr, Male"
uC9DKPGpJjZ,"<1 yrs, A"
CJJ8jIKcqkK,"<1 yrs, D"
pvxmt3u1y97,<100 cells/mm³
LksxeAjRkeI,<15  Years
XzPlCAJe8jX,"<15  Years, Female"
ejejj1FVTq2,"<15  Years, Male"
kfYr4Qcabg8,<25 yrs
qWama2bwQZR,<25 yrs
kvXRT69460F,<2yrs
esaCR2o7mbC,<35 Years
PKCjvGFqrxI,<40yrs
R18HIjHcBX5,<5 Years
VOGsN2CJ4V9,<5 Years
zbGoKx8RZFr,<5 Years
pRDiM3jul03,"<5 Years,  Female"
ZG2ImdI8CLf,"<5 Years,  M"
ePenzzkcRVJ,"<5 Years,  Male"
kILDyqTo812,"<5 Years, F"
DfDwwl5lXL2,"<5 Years, I"
BMUuRWchud8,<5 yrs
lHl2rmXpHse,<5 yrs
QrVBytGSDEy,<5 yrs
RX5XIpKxg2j,"<5 yrs,  Female"
dCd7yKlyqk4,"<5 yrs, Cases"
GR4pbqLKhMV,"<5 yrs, Deaths"
MGHjevqoB7X,"<5 yrs, Male"
Gs4AqH6n3mV,"<5 yrs, No. of Tests performed"
FIYMDBzdabP,"<5 yrs, Positive"
Vv14q05Gw1z,"> 16 Yrs, Female D"
k0qP9KhDWj3,"> 16 Yrs, Male d"
eojICNf4olo,> 20 yrs
h7M3JcMK71x,> 5 years
mofLT30LcFc,> 5 years
qeVWeZiW57c,> 5 years
zJz3wZ1KC6c,> 5 years
bCfwecaPx2W,>1  Years
b2M1qIGt5Wf,>1000 cp/ml(Log₁ₒ 3.0)
XWAmsfIIrZ5,>15  Years
xBF0SZh6k2f,">15  Years, Female"
lZUIAg6whIT,">15  Years, Male"
pyoB2N4B1cY,>16yrs
N9B8kL0uzlo,>25yrs
JfbqI6z3qw4,">25yrs,  Female"
mXNT0GNF4eO,">25yrs, Male"
Ht2wNXVwbLA,">30 yrs, Female"
YiMsc4BPg3g,">30 yrs, Male"
AElGEFxvUmt,>5 Years
JPGw3Kzs2xy,>5 Years
SeDaCnHi3m5,>5 yrs
V45SMDVu4mw,>5 yrs
ZCwGL17uoB4,>5 yrs
euKCj4GFq2G,">5 yrs,  Female"
KlPusWXgErm,">5 yrs, >5 yrs, >5 yrs"
ZKPxVCX1aLG,">5 yrs, >5 yrs, >5 yrs"
PTWBeC1K2HJ,">5 yrs, Cases"
EqEj84xFkHz,">5 yrs, Deaths"
vc7jOyK26xD,">5 yrs, Male"
dbZfB6Oub9K,">5 yrs, No. of Tests performed"
ROXPeIvP89X,">5 yrs, Positive"
tLYOPEW7kHb,>60 years
ajaIYuilLDg,">60 years, Female"
LwtK6hyEzyk,">60 years, Female"
Pnett0x4QRD,">60 years, Male"
z4MeWB55Cuq,">60 years, Male"
fJdOL4z6KE2,>75 yrs
jfRMBY18C2d,>=36 years
XtJTo0jhj3R,">=36 years, Female"
X6xG3T5SV3f,">=36 years, Male"
fSBuHxtTRsq,A
gcVpRE02395,A Man Savingand Credit Society
lsPKbRuaQ0f,A.C Kiramba Disability SHG
jQ7qbqsPUQm,A.C.K Soweto Sasa Kwa Sasa
VgNB657hXU1,A.I.C Cheptebo Rural Dev.Project
gcVpRE02247,A.P Welfare Group
vhECnd9TJDI,A/Kiongo Mukiria widows women Group 
s2xoBLiTPSC,ABC Kaiani Quick Group
be7OS174eqz,ABC Syongungi CBO
bd4XvZKOKrR,ABCs of Sex Education 
Z8FATq1fr4C,ABILITY MISSIONS DEVELOPMENT ALLIANCE (AMDA)
iLaFbsVKTWz,ABS of sex education 
JVhppvW56zU,ACK Doe OVC Program
